200,0.1,4, 7.2932
200,0.1,5, 7.2932
200,0.1,6, 7.2932
200,0.1,7, 7.2932
200,0.13,2, 7.2932
200,0.13,3, 7.2932
200,0.13,4, 7.2932
200,0.13,5, 7.2932
200,0.13,6, 7.2932
200,0.13,7, 7.2932
200,0.16,2, 7.2932
200,0.16,3, 7.2932
200,0.16,4, 7.2932
200,0.16,5, 7.2932
200,0.16,6, 7.2932
200,0.16,7, 7.2932
200,0.19,2, 7.2932
200,0.19,3, 7.2932
200,0.19,4, 7.2932
200,0.19,5, 7.2932
200,0.19,6, 7.2932
200,0.19,7, 7.2932
200,0.22,2, 7.2932
200,0.22,3, 7.2932
200,0.22,4, 7.2932
200,0.22,5, 7.2932
200,0.22,6, 7.2932
200,0.22,7, 7.2932
200,0.25,2, 7.2932
200,0.25,3, 7.2932
200,0.25,4, 7.2932
200,0.25,5, 7.2932
200,0.25,6, 7.2932
200,0.25,7, 7.2932
200,0.28,2, 7.2932
200,0.28,3, 7.2932
200,0.28,4, 7.2932
200,0.28,5, 7.2932
200,0.28,6, 7.2932
200,0.28,7, 7.2932
200,0.31,2, 7.2932
200,0.31,3, 7.2932
200,0.31,4, 7.2932
200,0.31,5, 7.2932
200,0.31,6, 7.2932
200,0.31,7, 7.2932
250,0.1,2, 7.2932
250,0.1,3, 7.2932
250,0.1,4, 7.2932
250,0.1,5, 7.2932
250,0.1,6, 7.2932
250,0.1,7, 7.2932
250,0.13,2, 7.2932
250,0.13,3, 7.2932
250,0.13,4, 7.2932
250,0.13,5, 7.2932
250,0.13,6, 7.2932
250,0.13,7, 7.2932
250,0.16,2, 7.2932
250,0.16,3, 7.2932
250,0.16,4, 7.2932
250,0.16,5, 7.2932
250,0.16,6, 7.2932
250,0.16,7, 7.2932
250,0.19,2, 7.2932
250,0.19,3, 7.2932
250,0.19,4, 7.2932
250,0.19,5, 7.2932
250,0.19,6, 7.2932
250,0.19,7, 7.2932
250,0.22,2, 7.2932
250,0.22,3, 7.2932
250,0.22,4, 7.2932
250,0.22,5, 7.2932
250,0.22,6, 7.2932
250,0.22,7, 7.2932
250,0.25,2, 7.2932
250,0.25,3, 7.2932
250,0.25,4, 7.2932
250,0.25,5, 7.2932
250,0.25,6, 7.2932
250,0.25,7, 7.2932
250,0.28,2, 7.2932
250,0.28,3, 7.2932
250,0.28,4, 7.2932
250,0.28,5, 7.2932
250,0.28,6, 7.2932
250,0.28,7, 7.2932
250,0.31,2, 7.2932
250,0.31,3, 7.2932
250,0.31,4, 7.2932
250,0.31,5, 7.2932
250,0.31,6, 7.2932
250,0.31,7, 7.2932
300,0.1,2, 7.2932
300,0.1,3, 7.2932
300,0.1,4, 7.2932
300,0.1,5, 7.2932
300,0.1,6, 7.2932
300,0.1,7, 7.2932
300,0.13,2, 7.2932
300,0.13,3, 7.2932
300,0.13,4, 7.2932
300,0.13,5, 7.2932
300,0.13,6, 7.2932
300,0.13,7, 7.2932
300,0.16,2, 7.2932
300,0.16,3, 7.2932
300,0.16,4, 7.2932
300,0.16,5, 7.2932
300,0.16,6, 7.2932
300,0.16,7, 7.2932
300,0.19,2, 7.2932
300,0.19,3, 7.2932
300,0.19,4, 7.2932
300,0.19,5, 7.2932
300,0.19,6, 7.2932
300,0.19,7, 7.2932
300,0.22,2, 7.2932
300,0.22,3, 7.2932
300,0.22,4, 7.2932
300,0.22,5, 7.2932
300,0.22,6, 7.2932
300,0.22,7, 7.2932
300,0.25,2, 7.2932
300,0.25,3, 7.2932
300,0.25,4, 7.2932
300,0.25,5, 7.2932
300,0.25,6, 7.2932
300,0.25,7, 7.2932
300,0.28,2, 7.2932
300,0.28,3, 7.2932
300,0.28,4, 7.2932
300,0.28,5, 7.2932
300,0.28,6, 7.2932
300,0.28,7, 7.2932
300,0.31,2, 7.2932
300,0.31,3, 7.2932
300,0.31,4, 7.2932
300,0.31,5, 7.2932
300,0.31,6, 7.2932
300,0.31,7, 7.2932
350,0.1,2, 7.2932
350,0.1,3, 7.2932
350,0.1,4, 7.2932
350,0.1,5, 7.2932
350,0.1,6, 7.2932
350,0.1,7, 7.2932
350,0.13,2, 7.2932
350,0.13,3, 7.2932
350,0.13,4, 7.2932
350,0.13,5, 7.2932
350,0.13,6, 7.2932
350,0.13,7, 7.2932
350,0.16,2, 7.2932
350,0.16,3, 7.2932
350,0.16,4, 7.2932
350,0.16,5, 7.2932
350,0.16,6, 7.2932
350,0.16,7, 7.2932
350,0.19,2, 7.2932
350,0.19,3, 7.2932
350,0.19,4, 7.2932
350,0.19,5, 7.2932
350,0.19,6, 7.2932
350,0.19,7, 7.2932
350,0.22,2, 7.2932
350,0.22,3, 6.68967
350,0.22,4, 6.68967
350,0.22,5, 6.68967
350,0.22,6, 6.68967
350,0.22,7, 6.68967
350,0.25,2, 6.68696
350,0.25,3, 6.68696
350,0.25,4, 6.68696
350,0.25,5, 6.68696
350,0.25,6, 6.68696
350,0.25,7, 6.68696
350,0.28,2, 6.68696
350,0.28,3, 6.68696
350,0.28,4, 6.68696
350,0.28,5, 6.68696
350,0.28,6, 6.68696
350,0.28,7, 6.68696
350,0.31,2, 6.68696
350,0.31,3, 6.68696
350,0.31,4, 6.68696
350,0.31,5, 6.68696
350,0.31,6, 6.68696
350,0.31,7, 6.68696
400,0.1,2, 6.68696
400,0.1,3, 6.68696
400,0.1,4, 6.68696
400,0.1,5, 6.68696
400,0.1,6, 6.68696
400,0.1,7, 6.68696
400,0.13,2, 6.68696
400,0.13,3, 6.68696
400,0.13,4, 6.68696
400,0.13,5, 6.68696
400,0.13,6, 6.68696
400,0.13,7, 6.68696
400,0.16,2, 6.68696
400,0.16,3, 6.68696
400,0.16,4, 6.68696
400,0.16,5, 6.68696
400,0.16,6, 6.68696
400,0.16,7, 6.68696
400,0.19,2, 6.68696
400,0.19,3, 6.68696
400,0.19,4, 6.68696
400,0.19,5, 6.68696
400,0.19,6, 6.68696
400,0.19,7, 6.68696
400,0.22,2, 6.68696
400,0.22,3, 6.68696
400,0.22,4, 6.68696
400,0.22,5, 6.68696
400,0.22,6, 6.68696
400,0.22,7, 6.68696
400,0.25,2, 6.68696
400,0.25,3, 6.68696
400,0.25,4, 6.68696
400,0.25,5, 6.68696
400,0.25,6, 6.68696
400,0.25,7, 6.68696
400,0.28,2, 6.68696
400,0.28,3, 6.68696
400,0.28,4, 6.68696
400,0.28,5, 6.68696
400,0.28,6, 6.68696
400,0.28,7, 6.68696
400,0.31,2, 6.68696
400,0.31,3, 6.68696
400,0.31,4, 6.68696
400,0.31,5, 6.68696
400,0.31,6, 6.68696
400,0.31,7, 6.68696
